competencia,fator,mes_referencia_planilha,arquivo_origem
2011-12-01,1.2287526172970291,MARÇO/2015,03a_2015a_arta_33.xlsx
2012-01-01,1.2225177766361843,MARÇO/2015,03a_2015a_arta_33.xlsx
2012-02-01,1.2163145723173658,MARÇO/2015,03a_2015a_arta_33.xlsx
2012-03-01,1.211589373759703,MARÇO/2015,03a_2015a_arta_33.xlsx
2012-04-01,1.209412431383213,MARÇO/2015,03a_2015a_arta_33.xlsx
2012-05-01,1.2017214143314916,MARÇO/2015,03a_2015a_arta_33.xlsx
2012-06-01,1.1951480997826869,MARÇO/2015,03a_2015a_arta_33.xlsx
2012-07-01,1.192048772972957,MARÇO/2015,03a_2015a_arta_33.xlsx
2012-08-01,1.186944909860557,MARÇO/2015,03a_2015a_arta_33.xlsx
2012-09-01,1.181627585724795,MARÇO/2015,03a_2015a_arta_33.xlsx
2012-10-01,1.1742299371209333,MARÇO/2015,03a_2015a_arta_33.xlsx
2012-11-01,1.165951680191573,MARÇO/2015,03a_2015a_arta_33.xlsx
2012-12-01,1.159689357660208,MARÇO/2015,03a_2015a_arta_33.xlsx
2013-01-01,1.1511706945207545,MARÇO/2015,03a_2015a_arta_33.xlsx
2013-02-01,1.1406764709876676,MARÇO/2015,03a_2015a_arta_33.xlsx
2013-03-01,1.134775637671774,MARÇO/2015,03a_2015a_arta_33.xlsx
2013-04-01,1.1280075921190598,MARÇO/2015,03a_2015a_arta_33.xlsx
2013-05-01,1.121391382959598,MARÇO/2015,03a_2015a_arta_33.xlsx
2013-06-01,1.117480202251717,MARÇO/2015,03a_2015a_arta_33.xlsx
2013-07-01,1.114359994267767,MARÇO/2015,03a_2015a_arta_33.xlsx
2013-08-01,1.1158105479801417,MARÇO/2015,03a_2015a_arta_33.xlsx
2013-09-01,1.114028103015317,MARÇO/2015,03a_2015a_arta_33.xlsx
2013-10-01,1.1110283265336762,MARÇO/2015,03a_2015a_arta_33.xlsx
2013-11-01,1.1042921444525158,MARÇO/2015,03a_2015a_arta_33.xlsx
2013-12-01,1.098360995079089,MARÇO/2015,03a_2015a_arta_33.xlsx
2014-01-01,1.0905093279180784,MARÇO/2015,03a_2015a_arta_33.xlsx
2014-02-01,1.083682130495954,MARÇO/2015,03a_2015a_arta_33.xlsx
2014-03-01,1.0767906702066314,MARÇO/2015,03a_2015a_arta_33.xlsx
2014-04-01,1.068032801236492,MARÇO/2015,03a_2015a_arta_33.xlsx
2014-05-01,1.059766621588105,MARÇO/2015,03a_2015a_arta_33.xlsx
2014-06-01,1.0534459459126293,MARÇO/2015,03a_2015a_arta_33.xlsx
2014-07-01,1.0507140892805,MARÇO/2015,03a_2015a_arta_33.xlsx
2014-08-01,1.0493499343658244,MARÇO/2015,03a_2015a_arta_33.xlsx
2014-09-01,1.0474644982689405,MARÇO/2015,03a_2015a_arta_33.xlsx
2014-10-01,1.042356949217773,MARÇO/2015,03a_2015a_arta_33.xlsx
2014-11-01,1.0384109874654048,MARÇO/2015,03a_2015a_arta_33.xlsx
2014-12-01,1.032936424416,MARÇO/2015,03a_2015a_arta_33.xlsx
2015-01-01,1.02657168,MARÇO/2015,03a_2015a_arta_33.xlsx
2015-02-01,1.0116,MARÇO/2015,03a_2015a_arta_33.xlsx
1994-07-01,7.259468724659984,MARÇO/2016,03a_2016a_arta_33.xlsx
1994-08-01,6.843390577545234,MARÇO/2016,03a_2016a_arta_33.xlsx
1994-09-01,6.489086456993395,MARÇO/2016,03a_2016a_arta_33.xlsx
1994-10-01,6.392558818829076,MARÇO/2016,03a_2016a_arta_33.xlsx
1994-11-01,6.275828410395716,MARÇO/2016,03a_2016a_arta_33.xlsx
1994-12-01,6.07710701113171,MARÇO/2016,03a_2016a_arta_33.xlsx
1995-01-01,5.946870546170574,MARÇO/2016,03a_2016a_arta_33.xlsx
1995-02-01,5.849189088394389,MARÇO/2016,03a_2016a_arta_33.xlsx
1995-03-01,5.791849775615792,MARÇO/2016,03a_2016a_arta_33.xlsx
1995-04-01,5.711320161340885,MARÇO/2016,03a_2016a_arta_33.xlsx
1995-05-01,5.603728572744196,MARÇO/2016,03a_2016a_arta_33.xlsx
1995-06-01,5.463321217455587,MARÇO/2016,03a_2016a_arta_33.xlsx
1995-07-01,5.365666094535049,MARÇO/2016,03a_2016a_arta_33.xlsx
1995-08-01,5.236839834603796,MARÇO/2016,03a_2016a_arta_33.xlsx
1995-09-01,5.183963407843789,MARÇO/2016,03a_2016a_arta_33.xlsx
1995-10-01,5.124012462037945,MARÇO/2016,03a_2016a_arta_33.xlsx
1995-11-01,5.053266727848072,MARÇO/2016,03a_2016a_arta_33.xlsx
1995-12-01,4.978097456258569,MARÇO/2016,03a_2016a_arta_33.xlsx
1996-01-01,4.897292136014332,MARÇO/2016,03a_2016a_arta_33.xlsx
1996-02-01,4.826820555898219,MARÇO/2016,03a_2016a_arta_33.xlsx
1996-03-01,4.792791734582681,MARÇO/2016,03a_2016a_arta_33.xlsx
1996-04-01,4.778932829377487,MARÇO/2016,03a_2016a_arta_33.xlsx
1996-05-01,4.745712839500981,MARÇO/2016,03a_2016a_arta_33.xlsx
1996-06-01,4.667302163159895,MARÇO/2016,03a_2016a_arta_33.xlsx
1996-07-01,4.611047385062137,MARÇO/2016,03a_2016a_arta_33.xlsx
1996-08-01,4.561328900051575,MARÇO/2016,03a_2016a_arta_33.xlsx
1996-09-01,4.561146454193407,MARÇO/2016,03a_2016a_arta_33.xlsx
1996-10-01,4.555224662132635,MARÇO/2016,03a_2016a_arta_33.xlsx
1996-11-01,4.54522516676575,MARÇO/2016,03a_2016a_arta_33.xlsx
1996-12-01,4.532534071365926,MARÇO/2016,03a_2016a_arta_33.xlsx
1997-01-01,4.492995709125621,MARÇO/2016,03a_2016a_arta_33.xlsx
1997-02-01,4.4231105622421945,MARÇO/2016,03a_2016a_arta_33.xlsx
1997-03-01,4.404611195222261,MARÇO/2016,03a_2016a_arta_33.xlsx
1997-04-01,4.3541035935372285,MARÇO/2016,03a_2016a_arta_33.xlsx
1997-05-01,4.328565059685086,MARÇO/2016,03a_2016a_arta_33.xlsx
1997-06-01,4.315618205069877,MARÇO/2016,03a_2016a_arta_33.xlsx
1997-07-01,4.285618872959164,MARÇO/2016,03a_2016a_arta_33.xlsx
1997-08-01,4.281765284203382,MARÇO/2016,03a_2016a_arta_33.xlsx
1997-09-01,4.281765284203382,MARÇO/2016,03a_2016a_arta_33.xlsx
1997-10-01,4.256651043049391,MARÇO/2016,03a_2016a_arta_33.xlsx
1997-11-01,4.242227469652572,MARÇO/2016,03a_2016a_arta_33.xlsx
1997-12-01,4.207306823021494,MARÇO/2016,03a_2016a_arta_33.xlsx
1998-01-01,4.178475343153734,MARÇO/2016,03a_2016a_arta_33.xlsx
1998-02-01,4.142025518590141,MARÇO/2016,03a_2016a_arta_33.xlsx
1998-03-01,4.141197279134314,MARÇO/2016,03a_2016a_arta_33.xlsx
1998-04-01,4.131694382055586,MARÇO/2016,03a_2016a_arta_33.xlsx
1998-05-01,4.131694382055586,MARÇO/2016,03a_2016a_arta_33.xlsx
1998-06-01,4.12221329148517,MARÇO/2016,03a_2016a_arta_33.xlsx
1998-07-01,4.110703322183057,MARÇO/2016,03a_2016a_arta_33.xlsx
1998-08-01,4.110703322183057,MARÇO/2016,03a_2016a_arta_33.xlsx
1998-09-01,4.110703322183057,MARÇO/2016,03a_2016a_arta_33.xlsx
1998-10-01,4.110703322183057,MARÇO/2016,03a_2016a_arta_33.xlsx
1998-11-01,4.110703322183057,MARÇO/2016,03a_2016a_arta_33.xlsx
1998-12-01,4.110703322183057,MARÇO/2016,03a_2016a_arta_33.xlsx
1999-01-01,4.070809390159494,MARÇO/2016,03a_2016a_arta_33.xlsx
1999-02-01,4.024527325911511,MARÇO/2016,03a_2016a_arta_33.xlsx
1999-03-01,3.853434819907613,MARÇO/2016,03a_2016a_arta_33.xlsx
1999-04-01,3.778618179944708,MARÇO/2016,03a_2016a_arta_33.xlsx
1999-05-01,3.777484934464369,MARÇO/2016,03a_2016a_arta_33.xlsx
1999-06-01,3.777484934464369,MARÇO/2016,03a_2016a_arta_33.xlsx
1999-07-01,3.73934362944404,MARÇO/2016,03a_2016a_arta_33.xlsx
1999-08-01,3.680818613489556,MARÇO/2016,03a_2016a_arta_33.xlsx
1999-09-01,3.628209574657029,MARÇO/2016,03a_2016a_arta_33.xlsx
1999-10-01,3.5756475555898586,MARÇO/2016,03a_2016a_arta_33.xlsx
1999-11-01,3.509321381479889,MARÇO/2016,03a_2016a_arta_33.xlsx
1999-12-01,3.422726403472046,MARÇO/2016,03a_2016a_arta_33.xlsx
2000-01-01,3.381138401138048,MARÇO/2016,03a_2016a_arta_33.xlsx
2000-02-01,3.346999011223568,MARÇO/2016,03a_2016a_arta_33.xlsx
2000-03-01,3.340651772855143,MARÇO/2016,03a_2016a_arta_33.xlsx
2000-04-01,3.334649403928072,MARÇO/2016,03a_2016a_arta_33.xlsx
2000-05-01,3.330319987943745,MARÇO/2016,03a_2016a_arta_33.xlsx
2000-06-01,3.308155347118054,MARÇO/2016,03a_2016a_arta_33.xlsx
2000-07-01,3.277672988326616,MARÇO/2016,03a_2016a_arta_33.xlsx
2000-08-01,3.2052346844578685,MARÇO/2016,03a_2016a_arta_33.xlsx
2000-09-01,3.147942137554379,MARÇO/2016,03a_2016a_arta_33.xlsx
2000-10-01,3.1263701832896804,MARÇO/2016,03a_2016a_arta_33.xlsx
2000-11-01,3.114845255843061,MARÇO/2016,03a_2016a_arta_33.xlsx
2000-12-01,3.10274455208991,MARÇO/2016,03a_2016a_arta_33.xlsx
2001-01-01,3.0793415562623165,MARÇO/2016,03a_2016a_arta_33.xlsx
2001-02-01,3.0643263571124657,MARÇO/2016,03a_2016a_arta_33.xlsx
2001-03-01,3.0539429510787977,MARÇO/2016,03a_2016a_arta_33.xlsx
2001-04-01,3.0297053086099184,MARÇO/2016,03a_2016a_arta_33.xlsx
2001-05-01,2.995852178987361,MARÇO/2016,03a_2016a_arta_33.xlsx
2001-06-01,2.9827281750172854,MARÇO/2016,03a_2016a_arta_33.xlsx
2001-07-01,2.9398069929206443,MARÇO/2016,03a_2016a_arta_33.xlsx
2001-08-01,2.892941343161429,MARÇO/2016,03a_2016a_arta_33.xlsx
2001-09-01,2.86713710917882,MARÇO/2016,03a_2016a_arta_33.xlsx
2001-10-01,2.8562832328938232,MARÇO/2016,03a_2016a_arta_33.xlsx
2001-11-01,2.8154590762876524,MARÇO/2016,03a_2016a_arta_33.xlsx
2001-12-01,2.7942229816272848,MARÇO/2016,03a_2016a_arta_33.xlsx
2002-01-01,2.789202417276188,MARÇO/2016,03a_2016a_arta_33.xlsx
2002-02-01,2.7839129826092304,MARÇO/2016,03a_2016a_arta_33.xlsx
2002-03-01,2.7789109429119887,MARÇO/2016,03a_2016a_arta_33.xlsx
2002-04-01,2.77585749966236,MARÇO/2016,03a_2016a_arta_33.xlsx
2002-05-01,2.756561568681589,MARÇO/2016,03a_2016a_arta_33.xlsx
2002-06-01,2.726299642648194,MARÇO/2016,03a_2016a_arta_33.xlsx
2002-07-01,2.6796733267625257,MARÇO/2016,03a_2016a_arta_33.xlsx
2002-08-01,2.6258435343091877,MARÇO/2016,03a_2016a_arta_33.xlsx
2002-09-01,2.565302397722926,MARÇO/2016,03a_2016a_arta_33.xlsx
2002-10-01,2.4993203407277145,MARÇO/2016,03a_2016a_arta_33.xlsx
2002-11-01,2.398349813576158,MARÇO/2016,03a_2016a_arta_33.xlsx
2002-12-01,2.266014563091608,MARÇO/2016,03a_2016a_arta_33.xlsx
2003-01-01,2.206440665133017,MARÇO/2016,03a_2016a_arta_33.xlsx
2003-02-01,2.159577826302258,MARÇO/2016,03a_2016a_arta_33.xlsx
2003-03-01,2.125777956789308,MARÇO/2016,03a_2016a_arta_33.xlsx
2003-04-01,2.091066256924363,MARÇO/2016,03a_2016a_arta_33.xlsx
2003-05-01,2.082527892564847,MARÇO/2016,03a_2016a_arta_33.xlsx
2003-06-01,2.096574944694299,MARÇO/2016,03a_2016a_arta_33.xlsx
2003-07-01,2.1113544256740173,MARÇO/2016,03a_2016a_arta_33.xlsx
2003-08-01,2.115585596867753,MARÇO/2016,03a_2016a_arta_33.xlsx
2003-09-01,2.1025497881810304,MARÇO/2016,03a_2016a_arta_33.xlsx
2003-10-01,2.080702412846146,MARÇO/2016,03a_2016a_arta_33.xlsx
2003-11-01,2.0715874281622324,MARÇO/2016,03a_2016a_arta_33.xlsx
2003-12-01,2.061691309874833,MARÇO/2016,03a_2016a_arta_33.xlsx
2004-01-01,2.049394940233433,MARÇO/2016,03a_2016a_arta_33.xlsx
2004-02-01,2.033129901025231,MARÇO/2016,03a_2016a_arta_33.xlsx
2004-03-01,2.02523149818232,MARÇO/2016,03a_2016a_arta_33.xlsx
2004-04-01,2.013753105481078,MARÇO/2016,03a_2016a_arta_33.xlsx
2004-05-01,2.005530430715146,MARÇO/2016,03a_2016a_arta_33.xlsx
2004-06-01,1.9975402696366,MARÇO/2016,03a_2016a_arta_33.xlsx
2004-07-01,1.987602258344876,MARÇO/2016,03a_2016a_arta_33.xlsx
2004-08-01,1.973197913575772,MARÇO/2016,03a_2016a_arta_33.xlsx
2004-09-01,1.963381008533107,MARÇO/2016,03a_2016a_arta_33.xlsx
2004-10-01,1.9600489253599949,MARÇO/2016,03a_2016a_arta_33.xlsx
2004-11-01,1.9567224971148995,MARÇO/2016,03a_2016a_arta_33.xlsx
2004-12-01,1.9481506343238744,MARÇO/2016,03a_2016a_arta_33.xlsx
2005-01-01,1.9315393955223823,MARÇO/2016,03a_2016a_arta_33.xlsx
2005-02-01,1.920592021002667,MARÇO/2016,03a_2016a_arta_33.xlsx
2005-03-01,1.912178435884774,MARÇO/2016,03a_2016a_arta_33.xlsx
2005-04-01,1.8983206948126417,MARÇO/2016,03a_2016a_arta_33.xlsx
2005-05-01,1.8812017588074927,MARÇO/2016,03a_2016a_arta_33.xlsx
2005-06-01,1.868124884615187,MARÇO/2016,03a_2016a_arta_33.xlsx
2005-07-01,1.8701820849085864,MARÇO/2016,03a_2016a_arta_33.xlsx
2005-08-01,1.8696211985490216,MARÇO/2016,03a_2016a_arta_33.xlsx
2005-09-01,1.8696211985490216,MARÇO/2016,03a_2016a_arta_33.xlsx
2005-10-01,1.866820967098374,MARÇO/2016,03a_2016a_arta_33.xlsx
2005-11-01,1.856055843207769,MARÇO/2016,03a_2016a_arta_33.xlsx
2005-12-01,1.846086973550596,MARÇO/2016,03a_2016a_arta_33.xlsx
2006-01-01,1.8387320453691192,MARÇO/2016,03a_2016a_arta_33.xlsx
2006-02-01,1.831771314374496,MARÇO/2016,03a_2016a_arta_33.xlsx
2006-03-01,1.827567908185669,MARÇO/2016,03a_2016a_arta_33.xlsx
2006-04-01,1.8226467619284623,MARÇO/2016,03a_2016a_arta_33.xlsx
2006-05-01,1.8204622072797263,MARÇO/2016,03a_2016a_arta_33.xlsx
2006-06-01,1.81809867899703,MARÇO/2016,03a_2016a_arta_33.xlsx
2006-07-01,1.8193722395647256,MARÇO/2016,03a_2016a_arta_33.xlsx
2006-08-01,1.8173731291226904,MARÇO/2016,03a_2016a_arta_33.xlsx
2006-09-01,1.817736676457982,MARÇO/2016,03a_2016a_arta_33.xlsx
2006-10-01,1.814832943747985,MARÇO/2016,03a_2016a_arta_33.xlsx
2006-11-01,1.8070625746768747,MARÇO/2016,03a_2016a_arta_33.xlsx
2006-12-01,1.7995046551253482,MARÇO/2016,03a_2016a_arta_33.xlsx
2007-01-01,1.788416472992793,MARÇO/2016,03a_2016a_arta_33.xlsx
2007-02-01,1.7796959627751947,MARÇO/2016,03a_2016a_arta_33.xlsx
2007-03-01,1.772252502265679,MARÇO/2016,03a_2016a_arta_33.xlsx
2007-04-01,1.7644887517579442,MARÇO/2016,03a_2016a_arta_33.xlsx
2007-05-01,1.759912978015105,MARÇO/2016,03a_2016a_arta_33.xlsx
2007-06-01,1.755349070431982,MARÇO/2016,03a_2016a_arta_33.xlsx
2007-07-01,1.7499243050862143,MARÇO/2016,03a_2016a_arta_33.xlsx
2007-08-01,1.7443424093762103,MARÇO/2016,03a_2016a_arta_33.xlsx
2007-09-01,1.7341111535701466,MARÇO/2016,03a_2016a_arta_33.xlsx
2007-10-01,1.729786686853014,MARÇO/2016,03a_2016a_arta_33.xlsx
2007-11-01,1.72461284830809,MARÇO/2016,03a_2016a_arta_33.xlsx
2007-12-01,1.7172287646202231,MARÇO/2016,03a_2016a_arta_33.xlsx
2008-01-01,1.700731667445997,MARÇO/2016,03a_2016a_arta_33.xlsx
2008-02-01,1.6890770358982987,MARÇO/2016,03a_2016a_arta_33.xlsx
2008-03-01,1.6805064529880591,MARÇO/2016,03a_2016a_arta_33.xlsx
2008-04-01,1.6719793582609284,MARÇO/2016,03a_2016a_arta_33.xlsx
2008-05-01,1.6613467391304932,MARÇO/2016,03a_2016a_arta_33.xlsx
2008-06-01,1.6455494642734678,MARÇO/2016,03a_2016a_arta_33.xlsx
2008-07-01,1.6307100032439477,MARÇO/2016,03a_2016a_arta_33.xlsx
2008-08-01,1.6213064259733023,MARÇO/2016,03a_2016a_arta_33.xlsx
2008-09-01,1.6179088174566436,MARÇO/2016,03a_2016a_arta_33.xlsx
2008-10-01,1.615485589073034,MARÇO/2016,03a_2016a_arta_33.xlsx
2008-11-01,1.6074483473363523,MARÇO/2016,03a_2016a_arta_33.xlsx
2008-12-01,1.60136316730061,MARÇO/2016,03a_2016a_arta_33.xlsx
2009-01-01,1.5967326426369628,MARÇO/2016,03a_2016a_arta_33.xlsx
2009-02-01,1.586578539981084,MARÇO/2016,03a_2016a_arta_33.xlsx
2009-03-01,1.5816753464072213,MARÇO/2016,03a_2016a_arta_33.xlsx
2009-04-01,1.578518309787646,MARÇO/2016,03a_2016a_arta_33.xlsx
2009-05-01,1.5698839480732432,MARÇO/2016,03a_2016a_arta_33.xlsx
2009-06-01,1.5605208231344363,MARÇO/2016,03a_2016a_arta_33.xlsx
2009-07-01,1.553994048132281,MARÇO/2016,03a_2016a_arta_33.xlsx
2009-08-01,1.550428063586033,MARÇO/2016,03a_2016a_arta_33.xlsx
2009-09-01,1.5491887126159405,MARÇO/2016,03a_2016a_arta_33.xlsx
2009-10-01,1.5467139702635189,MARÇO/2016,03a_2016a_arta_33.xlsx
2009-11-01,1.5430107444767749,MARÇO/2016,03a_2016a_arta_33.xlsx
2009-12-01,1.5373226506692983,MARÇO/2016,03a_2016a_arta_33.xlsx
2010-01-01,1.5336419100850942,MARÇO/2016,03a_2016a_arta_33.xlsx
2010-02-01,1.520263590488793,MARÇO/2016,03a_2016a_arta_33.xlsx
2010-03-01,1.5096957204456734,MARÇO/2016,03a_2016a_arta_33.xlsx
2010-04-01,1.4990524480644158,MARÇO/2016,03a_2016a_arta_33.xlsx
2010-05-01,1.4881886707678107,MARÇO/2016,03a_2016a_arta_33.xlsx
2010-06-01,1.4818168582772189,MARÇO/2016,03a_2016a_arta_33.xlsx
2010-07-01,1.4834486517941925,MARÇO/2016,03a_2016a_arta_33.xlsx
2010-08-01,1.484487793249467,MARÇO/2016,03a_2016a_arta_33.xlsx
2010-09-01,1.4855276626132965,MARÇO/2016,03a_2016a_arta_33.xlsx
2010-10-01,1.4775488985610663,MARÇO/2016,03a_2016a_arta_33.xlsx
2010-11-01,1.4640793683720434,MARÇO/2016,03a_2016a_arta_33.xlsx
2010-12-01,1.4491530915292918,MARÇO/2016,03a_2016a_arta_33.xlsx
2011-01-01,1.4405100313412444,MARÇO/2016,03a_2016a_arta_33.xlsx
2011-02-01,1.427095335190454,MARÇO/2016,03a_2016a_arta_33.xlsx
2011-03-01,1.4194304109712097,MARÇO/2016,03a_2016a_arta_33.xlsx
2011-04-01,1.4101235952426083,MARÇO/2016,03a_2016a_arta_33.xlsx
2011-05-01,1.4000432836006833,MARÇO/2016,03a_2016a_arta_33.xlsx
2011-06-01,1.3921082664817372,MARÇO/2016,03a_2016a_arta_33.xlsx
2011-07-01,1.3890523513088575,MARÇO/2016,03a_2016a_arta_33.xlsx
2011-08-01,1.3890523513088575,MARÇO/2016,03a_2016a_arta_33.xlsx
2011-09-01,1.38324273183515,MARÇO/2016,03a_2016a_arta_33.xlsx
2011-10-01,1.3770460247238927,MARÇO/2016,03a_2016a_arta_33.xlsx
2011-11-01,1.3726535334169585,MARÇO/2016,03a_2016a_arta_33.xlsx
2011-12-01,1.3648737530247173,MARÇO/2016,03a_2016a_arta_33.xlsx
2012-01-01,1.3579482171174182,MARÇO/2016,03a_2016a_arta_33.xlsx
2012-02-01,1.3510578222240752,MARÇO/2016,03a_2016a_arta_33.xlsx
2012-03-01,1.3458091664748233,MARÇO/2016,03a_2016a_arta_33.xlsx
2012-04-01,1.3433910625622112,MARÇO/2016,03a_2016a_arta_33.xlsx
2012-05-01,1.3348480351373324,MARÇO/2016,03a_2016a_arta_33.xlsx
2012-06-01,1.327546529226586,MARÇO/2016,03a_2016a_arta_33.xlsx
2012-07-01,1.324103859192685,MARÇO/2016,03a_2016a_arta_33.xlsx
2012-08-01,1.318434590453734,MARÇO/2016,03a_2016a_arta_33.xlsx
2012-09-01,1.3125282134930154,MARÇO/2016,03a_2016a_arta_33.xlsx
2012-10-01,1.3043110538537368,MARÇO/2016,03a_2016a_arta_33.xlsx
2012-11-01,1.2951157321554332,MARÇO/2016,03a_2016a_arta_33.xlsx
2012-12-01,1.288159669937769,MARÇO/2016,03a_2016a_arta_33.xlsx
2013-01-01,1.2786973098449166,MARÇO/2016,03a_2016a_arta_33.xlsx
2013-02-01,1.267040536905387,MARÇO/2016,03a_2016a_arta_33.xlsx
2013-03-01,1.26048600965518,MARÇO/2016,03a_2016a_arta_33.xlsx
2013-04-01,1.2529682004524652,MARÇO/2016,03a_2016a_arta_33.xlsx
2013-05-01,1.245619048068859,MARÇO/2016,03a_2016a_arta_33.xlsx
2013-06-01,1.2412745870143087,MARÇO/2016,03a_2016a_arta_33.xlsx
2013-07-01,1.237808722591054,MARÇO/2016,03a_2016a_arta_33.xlsx
2013-08-01,1.239419968550169,MARÇO/2016,03a_2016a_arta_33.xlsx
2013-09-01,1.2374400644470536,MARÇO/2016,03a_2016a_arta_33.xlsx
2013-10-01,1.2341079729201692,MARÇO/2016,03a_2016a_arta_33.xlsx
2013-11-01,1.226625557022333,MARÇO/2016,03a_2016a_arta_33.xlsx
2013-12-01,1.220037355303693,MARÇO/2016,03a_2016a_arta_33.xlsx
2014-01-01,1.2113158809607754,MARÇO/2016,03a_2016a_arta_33.xlsx
2014-02-01,1.2037323670483706,MARÇO/2016,03a_2016a_arta_33.xlsx
2014-03-01,1.1960774712324829,MARÇO/2016,03a_2016a_arta_33.xlsx
2014-04-01,1.1863494061024429,MARÇO/2016,03a_2016a_arta_33.xlsx
2014-05-01,1.1771674996055197,MARÇO/2016,03a_2016a_arta_33.xlsx
2014-06-01,1.1701466198862025,MARÇO/2016,03a_2016a_arta_33.xlsx
2014-07-01,1.167112128352486,MARÇO/2016,03a_2016a_arta_33.xlsx
2014-08-01,1.1655968524443083,MARÇO/2016,03a_2016a_arta_33.xlsx
2014-09-01,1.1635025478581635,MARÇO/2016,03a_2016a_arta_33.xlsx
2014-10-01,1.157829184852387,MARÇO/2016,03a_2016a_arta_33.xlsx
2014-11-01,1.153446089711483,MARÇO/2016,03a_2016a_arta_33.xlsx
2014-12-01,1.147365054920405,MARÇO/2016,03a_2016a_arta_33.xlsx
2015-01-01,1.1402952245283295,MARÇO/2016,03a_2016a_arta_33.xlsx
2015-02-01,1.123664982783139,MARÇO/2016,03a_2016a_arta_33.xlsx
2015-03-01,1.1107799355309798,MARÇO/2016,03a_2016a_arta_33.xlsx
2015-04-01,1.0942566599655008,MARÇO/2016,03a_2016a_arta_33.xlsx
2015-05-01,1.0865422102725657,MARÇO/2016,03a_2016a_arta_33.xlsx
2015-06-01,1.0758908904570408,MARÇO/2016,03a_2016a_arta_33.xlsx
2015-07-01,1.067669832744905,MARÇO/2016,03a_2016a_arta_33.xlsx
2015-08-01,1.0615130570142224,MARÇO/2016,03a_2016a_arta_33.xlsx
2015-09-01,1.0588658922835137,MARÇO/2016,03a_2016a_arta_33.xlsx
2015-10-01,1.0534930775878155,MARÇO/2016,03a_2016a_arta_33.xlsx
2015-11-01,1.045443165215655,MARÇO/2016,03a_2016a_arta_33.xlsx
2015-12-01,1.0339661410499998,MARÇO/2016,03a_2016a_arta_33.xlsx
2016-01-01,1.02474345,MARÇO/2016,03a_2016a_arta_33.xlsx
2016-02-01,1.0095,MARÇO/2016,03a_2016a_arta_33.xlsx
1994-07-01,7.600226411651682,MARÇO/2017,03a_2017a_arta_33.xlsx
1994-08-01,7.164617658042687,MARÇO/2017,03a_2017a_arta_33.xlsx
1994-09-01,6.793682588699684,MARÇO/2017,03a_2017a_arta_33.xlsx
1994-10-01,6.69262396680099,MARÇO/2017,03a_2017a_arta_33.xlsx
1994-11-01,6.5704142615364125,MARÇO/2017,03a_2017a_arta_33.xlsx
1994-12-01,6.362364928378438,MARÇO/2017,03a_2017a_arta_33.xlsx
1995-01-01,6.226015195594909,MARÇO/2017,03a_2017a_arta_33.xlsx
1995-02-01,6.123748594073875,MARÇO/2017,03a_2017a_arta_33.xlsx
1995-03-01,6.063717787972943,MARÇO/2017,03a_2017a_arta_33.xlsx
1995-04-01,5.9794081332935045,MARÇO/2017,03a_2017a_arta_33.xlsx
1995-05-01,5.866766221834285,MARÇO/2017,03a_2017a_arta_33.xlsx
1995-06-01,5.7197681796181,MARÇO/2017,03a_2017a_arta_33.xlsx
1995-07-01,5.6175291491044,MARÇO/2017,03a_2017a_arta_33.xlsx
1995-08-01,5.482655816030061,MARÇO/2017,03a_2017a_arta_33.xlsx
1995-09-01,5.427297382726253,MARÇO/2017,03a_2017a_arta_33.xlsx
1995-10-01,5.36453235418232,MARÇO/2017,03a_2017a_arta_33.xlsx
1995-11-01,5.290465832526943,MARÇO/2017,03a_2017a_arta_33.xlsx
1995-12-01,5.211768133707953,MARÇO/2017,03a_2017a_arta_33.xlsx
1996-01-01,5.127169831488395,MARÇO/2017,03a_2017a_arta_33.xlsx
1996-02-01,5.0533903326319685,MARÇO/2017,03a_2017a_arta_33.xlsx
1996-03-01,5.017764206763944,MARÇO/2017,03a_2017a_arta_33.xlsx
1996-04-01,5.003254767936928,MARÇO/2017,03a_2017a_arta_33.xlsx
1996-05-01,4.968475439857922,MARÇO/2017,03a_2017a_arta_33.xlsx
1996-06-01,4.8863841855408365,MARÇO/2017,03a_2017a_arta_33.xlsx
1996-07-01,4.827488821913492,MARÇO/2017,03a_2017a_arta_33.xlsx
1996-08-01,4.77543656337273,MARÇO/2017,03a_2017a_arta_33.xlsx
1996-09-01,4.775245553550588,MARÇO/2017,03a_2017a_arta_33.xlsx
1996-10-01,4.769045794018363,MARÇO/2017,03a_2017a_arta_33.xlsx
1996-11-01,4.758576924783839,MARÇO/2017,03a_2017a_arta_33.xlsx
1996-12-01,4.7452901124689255,MARÇO/2017,03a_2017a_arta_33.xlsx
1997-01-01,4.70389582917221,MARÇO/2017,03a_2017a_arta_33.xlsx
1997-02-01,4.63073029058103,MARÇO/2017,03a_2017a_arta_33.xlsx
1997-03-01,4.611362567796286,MARÇO/2017,03a_2017a_arta_33.xlsx
1997-04-01,4.558484151637293,MARÇO/2017,03a_2017a_arta_33.xlsx
1997-05-01,4.531746845250316,MARÇO/2017,03a_2017a_arta_33.xlsx
1997-06-01,4.518192268444982,MARÇO/2017,03a_2017a_arta_33.xlsx
1997-07-01,4.486784775019843,MARÇO/2017,03a_2017a_arta_33.xlsx
1997-08-01,4.482750299750069,MARÇO/2017,03a_2017a_arta_33.xlsx
